text	label
-- Il a commencé par se rogner le nez, qu'il avait long d'une aune ; par là-dessus il s'est débarbouillé avec du vitriol.	DirectSpeech
-- Tu plaisantes ?	DirectSpeech
-- S'il vient ce soir, vous le verrez ; il avait un grand nez de perroquet, maintenant il est aussi camard... que la carline [Note	DirectSpeech
compter qu'il a des lèvres grosses comme le poing, et un visage olive aussi couturé que la veste d'un chiffonnier.	DirectSpeech
-- Il est à ce point méconnaissable !	DirectSpeech
-- Depuis six mois qu'il s'est échappé de Rochefort, les railles [Note	DirectSpeech
l'ont cent fois rencontré sans le reconnaître.	DirectSpeech
-- Pourquoi était-il au bagne ?	DirectSpeech
-- Pour avoir été faussaire, voleur et assassin. On l'appelle le Maître d'école parce qu'il a une écriture superbe et qu'il est très-savant.	DirectSpeech
-- Et il est redouté ?	DirectSpeech
-- Il ne le sera plus quand vous l'aurez rincé comme vous m'avez rincé. Et, tonnerre ! ! ! je serais curieux de voir ça !	DirectSpeech
-- Que fait-il pour vivre ?	DirectSpeech
-- On dit qu'il s'est vanté d'avoir tué et dévalisé, il y a trois semaines, un marchand de bœufs sur la route de Poissy.	DirectSpeech
-- On l'arrêtera tôt ou tard.	DirectSpeech
-- Et en sortant du bagne qu'as-tu fait, Chourineur ?	DirectSpeech
-- J'ai été me proposer au maître débardeur du quai Saint-Paul, et j'y gagne ma vie.	DirectSpeech
-- Mais, puisque, après tout, tu n'es pas grinche [Note	DirectSpeech
vis-tu dans la Cité ?	DirectSpeech
n'a rien à me dire, sauf pour les batteries, qui me valent quelquefois vingt-quatre heures de violon.	DirectSpeech
-- Et qu'est-ce que tu gagnes par jour ?	DirectSpeech
-- Avec tout ça tu n'es pas malheureux ?	DirectSpeech
Prends le premier chemin à droite, tu traverseras Villiers-le-Bel, et puis à gauche, toujours tout droit.	DirectSpeech
-- Non... Voyons, faisons votre château en Espagne.	DirectSpeech
-- D'abord... le vôtre, Fleur-de-Marie.	DirectSpeech
-- Voyons si vous devinerez mon goût, monsieur Rodolphe.	DirectSpeech
-- Essayons... Je suppose que cette route-ci... je dis celle-ci parce que nous y sommes...	DirectSpeech
-- C'est juste, il ne faut pas aller chercher si loin.	DirectSpeech
-- Je suppose donc que cette route-ci nous mène à un charmant village, très-éloigné de la grande route.	DirectSpeech
-- Oui, c'est bien plus tranquille. -- Il est bâti à mi-côte et entremêlé de beaucoup d'arbres.	DirectSpeech
-- Il y a tout auprès une petite rivière.	DirectSpeech
-- Je vois ça d'ici, monsieur Rodolphe !	DirectSpeech
-- Au rez-de-chaussée une vaste cuisine pour les gens de la ferme, et une salle à manger pour la fermière.	DirectSpeech
-- La maison a des persiennes vertes... C'est si gai, n'est-ce pas, monsieur Rodolphe ?	DirectSpeech
-- Des persiennes vertes... je suis de votre avis... il n'y a rien de plus gai que des persiennes vertes... Naturellement la fermière serait votre tante.	DirectSpeech
-- Naturellement... et ce serait une bien bonne femme.	DirectSpeech
-- Excellente : elle vous aimerait comme une mère.	DirectSpeech
-- Bonne tante ! Ça doit être si bon d'être aimée par quelqu'un !	DirectSpeech
-- Et vous l'aimeriez bien aussi ?	DirectSpeech
-- Oh !	DirectSpeech
-- Attendez donc, Fleur-de-Marie... êtes-vous impatiente !... que je finisse de vous peindre la maison.	DirectSpeech
-- Allez, allez, monsieur le peintre, on voit bien que vous avez l'habitude de peindre de jolis paysages sur vos éventails,	DirectSpeech
-- Petite babillarde... laissez-moi donc achever ma maison...	DirectSpeech
-- C'est vrai, je babille ; mais c'est si amusant... Monsieur Rodolphe, je vous écoute, finissez la maison de la fermière.	DirectSpeech
-- Votre chambre est au premier.	DirectSpeech
-- Ma chambre ! Quel bonheur ! Voyons ma chambre, voyons.	DirectSpeech
-- Que c'est donc joli !... Que c'est donc joli, monsieur Rodolphe ! Ça donne envie d'y être !	DirectSpeech
-- Trois ou quatre belles vaches paissent dans la prairie, qui est séparée du jardin par une haie d'aubépine.	DirectSpeech
-- Et de ma fenêtre je vois les vaches ?	DirectSpeech
-- Parfaitement.	DirectSpeech
-- Elle n'y manquera pas. Elle est toute blanche, toute jeune ; elle s'appelle Musette.	DirectSpeech
-- Ah ! le joli nom ! Cette pauvre Musette, comme je l'aime !	DirectSpeech
-- Ah ! monsieur Rodolphe, quel bon peintre vous êtes !	DirectSpeech
-- Maintenant, voici comme vous passez votre journée.	DirectSpeech
-- Voyons ma journée.	DirectSpeech
-- Mon maître ?	DirectSpeech
-- Vous sentez bien qu'il faut apprendre à lire, à écrire et à compter, pour pouvoir aider votre tante à tenir ses livres de fermage.	DirectSpeech
-- Car nous revenons par la prairie, n'est-ce pas, monsieur Rodolphe ?	DirectSpeech
-- On vivrait cent ans comme cela, monsieur Rodolphe, sans penser à s'ennuyer un moment...	DirectSpeech
-- Mais cela n'est rien. Et les dimanches ! Et les jours de fêtes !	DirectSpeech
-- Ces jours-là, monsieur Rodolphe ?	DirectSpeech
-- Fleur-de-Marie, qu'avez-vous ?	DirectSpeech
-- Ah ! monsieur Rodolphe, sans le vouloir, vous m'avez fait bien du chagrin... j'ai cru un instant à ce paradis...	DirectSpeech
-- Mais, pauvre enfant, ce paradis existe... tenez, regardez... Cocher, arrête !	DirectSpeech
-- Eh bien ! Fleur-de-Marie, que dites-vous ? Suis-je bon peintre ?	DirectSpeech
-- Comment se fait-il, monsieur Rodolphe ?... Mais, mon Dieu, est-ce un rêve ? Ça me fait presque peur... Comment ! ce que vous m'avez dit...	DirectSpeech
-- Ah ! c'est vrai, monsieur Rodolphe !	DirectSpeech
-- Monsieur... votre très-humble serviteur...,	DirectSpeech
-- Vous acceptez donc !	DirectSpeech
-- Si vous vouliez, monsieur... Votre nom ?	DirectSpeech
-- Rodolphe.	DirectSpeech
-- Monsieur Rodolphe... nous entrerions au Panier-Fleuri... ni moi ni madame nous n'avons déjeuné... Nous parlerions de nos petites affaires en cassant une croûte.	DirectSpeech
-- Volontiers.	DirectSpeech
va choisir un cabinet au Panier-Fleuri et commander le déjeuner : des côtelettes, un morceau de veau, une salade et deux bouteilles de Beaune première ; nous te rejoignons.	DirectSpeech
Je vous disais donc, monsieur Rodolphe, que le Chourineur m'avait édifié sur cette proposition de deux mille francs.	DirectSpeech
-- Qu'est-ce que ça signifie, édifier ?	DirectSpeech
-- Bien, bien...	DirectSpeech
-- Il contient donc de grandes valeurs ?	DirectSpeech
-- Je garde donc ces papiers comme une poire pour la soif,	DirectSpeech
car j'ai trouvé l'adresse du monsieur en deuil, et, d'une façon ou d'une autre, je le reverrai.	DirectSpeech
-- Nous pourrons faire affaire si vous voulez ; si notre coup réussit, je vous achèterai ces papiers, moi qui connais l'homme ; ça me va mieux qu'à vous.	DirectSpeech
-- Nous verrons... Mais d'abord revenons à nos moutons.	DirectSpeech
-- Eh bien ! donc, j'avais proposé une affaire superbe au Chourineur ; il avait d'abord accepté, puis il s'est dédit.	DirectSpeech
-- Il a toujours eu des idées singulières...	DirectSpeech
-- Mais en se dédisant il m'a observé...	DirectSpeech
-- Il vous a fait observer...	DirectSpeech
-- Diable... vous êtes à cheval sur la grammaire.	DirectSpeech
-- Maître d'école, c'est mon état.	DirectSpeech
Je le crois bien, je ne lui avais dit mon projet qu'à moitié... vous comprenez... ne sachant pas s'il était tout à fait décidé.	DirectSpeech
-- C'était plus prudent...	DirectSpeech
-- D'autant plus prudent que j'avais deux cordes à mon arc.	DirectSpeech
-- Ah, bah !	DirectSpeech
-- Certainement.	DirectSpeech
-- Vous êtes un homme de précaution... Vous aviez donc donné rendez-vous au Chourineur à Saint-Ouen pour...	DirectSpeech
-- C'était de vous assurer de la présence réelle dudit	DirectSpeech
-- Comme vous dites... Je pars donc pour Pierrefitte, où est sa maison de campagne... j'ai ma cousine, domestique là... vous comprenez !	DirectSpeech
-- Parfaitement, mon gaillard. Eh bien ?	DirectSpeech
-- Ma cousine m'a dit que son maître ne revenait à Paris qu'après-demain...	DirectSpeech
-- Après-demain ?	DirectSpeech
-- Oui.	DirectSpeech
-- Très-bien. Mais j'en reviens à ma question... Pourquoi donner rendez-vous au Chourineur à Saint-Ouen ?	DirectSpeech
-- Vous n'êtes pas intelligent... Combien y a-t-il de Pierrefitte à Saint-Ouen ?	DirectSpeech
-- Une lieue environ.	DirectSpeech
-- Et de Saint-Ouen à Paris ?	DirectSpeech
-- Autant.	DirectSpeech
-- Je comprends. Si, au contraire, le coup était pour Paris... ?	DirectSpeech
-- Nous gagnions la barrière de l'Étoile par le chemin de la Révolte, et de là à l'allée des Veuves...	DirectSpeech
-- Inhabitée... sauf le portier.	DirectSpeech
-- Bien entendu... Et c'est une opération avantageuse ?	DirectSpeech
-- Ma cousine m'a parlé de soixante mille francs en or dans le cabinet de son maître.	DirectSpeech
-- Et vous connaissez les êtres ?	DirectSpeech
-- Non, il a du bon... Mais nous voici arrivés. Je ne sais pas si vous êtes comme moi, mais l'air du matin m'a donné de l'appétit...	DirectSpeech
-- Par ici,	DirectSpeech
par ici !... J'ai commandé notre déjeuner.	DirectSpeech
-- Nous n'aurons pas besoin de parler trop bas,	DirectSpeech
la cloison n'est pas mince. On nous servira tout d'un coup, et nous ne serons pas dérangés dans notre conversation.	DirectSpeech
-- Nous causerons mieux,	DirectSpeech
et nous n'aurons pas besoin de parler si haut...	DirectSpeech
-- Et puis vous voulez vous mettre entre la porte et moi pour m'empêcher de sortir...,	DirectSpeech
Vous voyez ça ?...	DirectSpeech
-- Oui.	DirectSpeech
-- Avis aux amateurs.	DirectSpeech
-- Et fiez-vous à moi. J'ai affilé le surin [Note	DirectSpeech
mon homme, ajouta la Chouette.	DirectSpeech
-- Nous sommes faits pour nous entendre,	DirectSpeech
; mais vous ne m'entendez pas... Je vais supposer l'impossible... Si on venait m'arrêter, que vous m'ayez ou non tendu la souricière... je vous refroidirais !	DirectSpeech
-- Tandis que moi je saute sur lui, pour t'aider, Fourline !	DirectSpeech
-- Je vous prévenais seulement.	DirectSpeech
Maintenant, parlons affaires...	DirectSpeech
-- Parlons affaires... mais ne dites pas de mal de ma lardoire. Ça ne fait pas de bruit, ça ne dérange personne...	DirectSpeech
-- Et on fait de l'ouvrage bien propre, n'est-ce pas, Fourline ?	DirectSpeech
-- À propos,	DirectSpeech
est-ce que c'est vrai que vous connaissez les parents de la Goualeuse ?	DirectSpeech
-- Ah çà ! Finette, nous parlons, nous parlons, et les affaires ne marchent pas.	DirectSpeech
-- On peut jaspiner devant elle ?	DirectSpeech
Morbleu !... vous avez là une belle chaîne...	DirectSpeech
-- Belle... et pas chère...,	DirectSpeech
C'est du faux orient, en attendant que mon homme m'en donne une de vrai...	DirectSpeech
-- Cela dépendra de monsieur, Finette... si nous faisons une bonne affaire, sois tranquille.	DirectSpeech
-- C'est étonnant comme c'est bien imité,	DirectSpeech
Et au bout... qu'est-ce donc que cette petite chose bleue ?	DirectSpeech
-- C'est un cadeau de mon homme, en attendant qu'il me donne une toquante... n'est-ce pas, Fourline ?	DirectSpeech
Et il faudra garder ça malgré la toquante, Finette... c'est un talisman... ça porte bonheur.	DirectSpeech
-- Un talisman ?	DirectSpeech
Vous croyez aux talismans, vous ? Et où diable avez-vous trouvé celui-là ?... Donnez-moi donc l'adresse de la fabrique.	DirectSpeech
-- Il y a, numéro 17, une maison habitée par un richard... il s'appelle... monsieur...	DirectSpeech
-- Je ne commettrai pas l'indiscrétion de demander son nom... Il y a, dites-vous, soixante mille francs en or dans un cabinet ?	DirectSpeech
-- Soixante mille francs en or !	DirectSpeech
-- Et vous connaissez les êtres de cette maison ?	DirectSpeech
-- Très-bien.	DirectSpeech
-- Et l'entrée est difficile ?	DirectSpeech
-- Un mur de sept pieds du côté de l'allée des Veuves, un jardin, les fenêtres de plain-pied, la maison n'a qu'un rez-de-chaussée.	DirectSpeech
-- Et il n'y a qu'un portier pour garder ce trésor ?	DirectSpeech
-- Oui !	DirectSpeech
-- Et quel serait votre plan de campagne, jeune homme ?	DirectSpeech
-- C'est tout simple... Monter par-dessus le mur, crocheter la porte de la maison ou forcer les volets en dehors.	DirectSpeech
-- Et si le portier s'éveille ?	DirectSpeech
-- Ce sera de sa faute,	DirectSpeech
Eh bien ! ça vous convient-il ?	DirectSpeech
-- Ce soir... impossible,	DirectSpeech
-- Pourquoi, puisque le bourgeois ne revient qu'après-demain ?	DirectSpeech
-- Oui, mais moi, je ne puis pas ce soir...	DirectSpeech
-- Vraiment ? Eh bien ! moi, je ne puis pas demain.	DirectSpeech
-- Pour quelle raison ?	DirectSpeech
-- Pour celle qui vous empêche d'agir ce soir...,	DirectSpeech
Eh bien ! à la bonne heure... va pour ce soir. Où nous retrouverons-nous ?	DirectSpeech
-- Nous retrouver ? Nous ne nous quitterons pas,	DirectSpeech
-- Comment ?	DirectSpeech
-- Moi, à neuf heures, je vous rejoindrai.	DirectSpeech
-- Voulez-vous ou non faire l'affaire ensemble ?	DirectSpeech
-- Je le veux.	DirectSpeech
-- Eh bien ! ne nous quittons pas avant ce soir... sinon...	DirectSpeech
-- Sinon ?	DirectSpeech
-- Je croirais que vous voulez me donner un pont à faucher [Note	DirectSpeech
que c'est pour ça que vous voulez vous en aller...	DirectSpeech
-- Si je veux vous tendre un piège... qui m'empêche de vous le tendre ce soir ?	DirectSpeech
-- Tout... Vous ne vous attendiez pas à ce que je vous proposerais l'affaire si tôt. Et, en ne nous quittant pas, vous ne pourrez prévenir personne...	DirectSpeech
-- Vous vous défiez de moi ?...	DirectSpeech
-- Et je vous rendrai votre politesse... comptez-y.	DirectSpeech
-- Tout ça, c'est des bêtises !	DirectSpeech
Je pense comme Fourline : ce soir, ou rien.	DirectSpeech
-- J'y consens, nous ne nous quitterons pas d'ici à ce soir.	DirectSpeech
-- Si nous prenons un fiacre, je pourrai bien auparavant fumer un cigare.	DirectSpeech
-- Sans doute,	DirectSpeech
Finette ne craint pas l'odeur du tabac.	DirectSpeech
-- Eh bien ! je vais aller chercher des cigares,	DirectSpeech
-- Ne vous donnez pas cette peine,	DirectSpeech
Finette ira...	DirectSpeech
-- Quelle bonne ménagère j'ai là, hein ! dit le scélérat, et si complaisante ! Elle se jetterait dans le feu pour moi.	DirectSpeech
-- À propos de feu, il ne fait mordieu pas chaud ici,	DirectSpeech
Quel air jouez-vous donc là ?	DirectSpeech
-- Je joue... Tu n'auras pas ma rose.	DirectSpeech
-- C'est un très-joli air... Je voulais seulement voir s'il ferait assez d'effet sur les passants pour les engager à se retourner.	DirectSpeech
-- Je n'ai pas cette prétention-là.	DirectSpeech
-- Est-ce que vous prétendriez l'assassiner ?	DirectSpeech
Si vous êtes dans ces idées-là... n'y pensons plus... il n'y a rien de fait... ne comptez pas sur moi...	DirectSpeech
-- Mais s'il s'éveille ?	DirectSpeech
-- Nous nous sauverons...	DirectSpeech
-- À la bonne heure, je vous avais mal compris ; il vaut mieux convenir de tout... avant... Ainsi il s'agira d'un simple vol avec escalade et effraction...	DirectSpeech
-- Rien de plus...	DirectSpeech
-- Va comme il est dit...	DirectSpeech
« Et comme je ne te quitterai pas d'une seconde, pensa Rodolphe, je t'empêcherai bien de répandre le sang. »	DirectSpeech
-- Justement voilà le môme,	DirectSpeech
Finette, le temps presse, la nuit vient, il faut profiter de ce qui reste de jour.	DirectSpeech
-- T'as raison, mon homme, je vas demander le moutard à son père.	DirectSpeech
-- Bonjour, vieux,	DirectSpeech
qu'est-ce qu'il y a pour ton service ?	DirectSpeech
-- Il y a que tu vas prêter ton gamin à ma femme pendant un quart d'heure ; elle a ici près perdu quelque chose, il l'aidera à chercher.	DirectSpeech
Tortillard, suis madame.	DirectSpeech
-- Amour de petit momaque, va ! Voilà un enfant,	DirectSpeech
-- Allons, dépêche-toi, Finette, ouvre l'œil et veille au grain. Je t'attends ici.	DirectSpeech
-- Ce ne sera pas long. Passe devant, Tortillard !	DirectSpeech
-- Finette, prends donc le parapluie,	DirectSpeech
-- Ça me gênerait, mon homme,	DirectSpeech
-- Entrons,	DirectSpeech
-- Vous boirez un verre de bière ou un verre d'eau-de-vie en attendant Finette ?	DirectSpeech
-- Non, je n'ai pas soif.	DirectSpeech
-- Chacun son goût. Moi, je boirai un verre d'eau-de-vie, reprit le brigand. Et il s'assit à une des petites tables vertes de la seconde pièce.	DirectSpeech
-- M'est avis, jeune homme,	DirectSpeech
que si ma femme nous apprend que les personnes que nous voulons voir sont chez elles, nous pourrons aller leur faire notre visite sur les huit heures ?	DirectSpeech
-- Ce serait trop tôt de deux heures,	DirectSpeech
ça les gênerait.	DirectSpeech
-- Vous croyez ?	DirectSpeech
-- J'en suis sûr.	DirectSpeech
-- Bah ! entre amis on ne fait pas de façons.	DirectSpeech
-- Je les connais ; je vous répète qu'il ne faut pas y aller avant dix heures.	DirectSpeech
-- Êtes-vous entêté, jeune homme !	DirectSpeech
-- C'est mon idée, et que le diable me brûle si je bouge d'ici avant dix heures !	DirectSpeech
-- Il faut consentir à tout ce que vous voulez, jeune homme,	DirectSpeech
Soit, nous ne partirons qu'à dix heures pour notre visite.	DirectSpeech
-- Voilà la Chouette !	DirectSpeech
-- Ça y est, mon homme, c'est empaumé !	DirectSpeech
-- Eh bien !	DirectSpeech
-- Ce garçon a dit vrai jusqu'ici.	DirectSpeech
-- Voyez-vous !	DirectSpeech
-- Laissez la Chouette s'expliquer, jeune homme. Voyons, va, Finette.	DirectSpeech
-- Hein !	DirectSpeech
quelle femme !	DirectSpeech
-- C'est très-adroit,	DirectSpeech
mais ensuite ?	DirectSpeech
-- Un zest...,	DirectSpeech
et c'est ouvert.	DirectSpeech
La porte d'entrée vitrée, deux persiennes en dehors.	DirectSpeech
-- Pour mémoire,	DirectSpeech
-- C'est ça, c'est absolument comme si on y était,	DirectSpeech
-- À gauche,	DirectSpeech
-- Tu es entrée dans la maison ? Elle y est entrée ! jeune homme,	DirectSpeech
-- Elle avait sa cire, jeune homme... elle ne marche jamais sans sa cire !...	DirectSpeech
-- Ça fait que vous allez nous dire si c'est bien la porte de la caisse,	DirectSpeech
-- Justement ! c'est là où est l'argent,	DirectSpeech
-- Mais tout l'argent n'est pas là !	DirectSpeech
